# File generated by Melissa L. Graham. 
# 
# Each row represents photo-z results from a simulation with different limiting magnitudes. 
# The first row is for the baseline limiting magnidues. 
# In this file, the photo-z results are the robust standard deviation in redshift bins. 
# 
# Columns 1 to 6: survey simulation 5-sigma limiting magnitude in ugrizy 
# Columns 7 to 15: robust standard deviation in bins of photometric redshift 
# 
# z_bin_centers = [0.45,0.75,1.05,1.35,1.65,1.95,2.25,2.55,2.85] 
# z_bin_full_width = 0.30 
# z_bin_half_width = 0.15 
# 
 25.49 27.46 27.47 27.10 25.75 24.53  0.0248  0.0163  0.0179  0.0291  0.0355  0.0366  0.0328  0.0512  0.0771
 25.93 27.46 26.93 26.48 26.01 25.04  0.0266  0.0180  0.0192  0.0276  0.0325  0.0355  0.0364  0.0483  0.0757
 26.35 27.21 27.63 26.14 26.06 24.79  0.0260  0.0178  0.0210  0.0283  0.0328  0.0344  0.0377  0.0512  0.0910
 26.21 27.66 27.23 26.80 25.42 25.03  0.0246  0.0171  0.0188  0.0283  0.0312  0.0303  0.0339  0.0574  0.0829
 25.94 27.68 27.22 27.11 26.14 24.32  0.0237  0.0160  0.0174  0.0265  0.0333  0.0333  0.0306  0.0471  0.0643
 25.22 27.41 27.80 26.79 26.10 24.85  0.0251  0.0157  0.0170  0.0269  0.0373  0.0434  0.0327  0.0495  0.0542
 25.83 26.80 27.55 26.41 25.24 24.93  0.0288  0.0197  0.0219  0.0325  0.0359  0.0375  0.0370  0.0694  0.1410
 25.95 26.94 27.53 27.14 26.25 24.99  0.0244  0.0166  0.0165  0.0247  0.0316  0.0331  0.0277  0.0339  0.0664
 26.16 27.51 27.32 25.98 26.32 24.88  0.0268  0.0179  0.0217  0.0286  0.0310  0.0362  0.0374  0.0579  0.0649
 25.61 27.00 27.62 27.12 25.83 24.15  0.0263  0.0169  0.0184  0.0300  0.0374  0.0340  0.0291  0.0579  0.0764
 26.28 27.17 27.80 26.48 26.27 25.06  0.0249  0.0164  0.0182  0.0251  0.0298  0.0327  0.0321  0.0414  0.0746
 25.97 27.51 27.73 26.98 26.06 25.15  0.0234  0.0150  0.0160  0.0243  0.0299  0.0294  0.0296  0.0481  0.0563
 25.65 27.55 27.00 26.66 26.18 25.05  0.0264  0.0171  0.0180  0.0260  0.0345  0.0367  0.0339  0.0482  0.0601
 26.31 27.66 27.49 27.09 26.09 25.13  0.0228  0.0154  0.0157  0.0234  0.0286  0.0284  0.0284  0.0389  0.0683
 25.69 27.36 27.52 27.09 25.46 25.17  0.0246  0.0168  0.0180  0.0284  0.0337  0.0338  0.0298  0.0536  0.0798
 25.95 27.34 26.79 26.92 26.29 24.19  0.0266  0.0177  0.0190  0.0305  0.0338  0.0333  0.0327  0.0423  0.0636
 26.21 27.46 27.26 26.61 26.12 25.09  0.0246  0.0168  0.0173  0.0257  0.0314  0.0325  0.0291  0.0482  0.0672
 26.17 27.12 27.67 27.01 25.95 25.17  0.0239  0.0160  0.0170  0.0249  0.0311  0.0300  0.0288  0.0438  0.0638
 26.26 27.63 27.83 27.10 26.33 25.07  0.0216  0.0145  0.0151  0.0226  0.0286  0.0279  0.0289  0.0396  0.0601
 26.23 27.12 27.63 27.07 26.14 25.17  0.0236  0.0155  0.0159  0.0236  0.0296  0.0301  0.0260  0.0405  0.0642
 25.97 27.54 26.70 26.72 26.16 24.97  0.0268  0.0184  0.0181  0.0271  0.0328  0.0346  0.0335  0.0472  0.0721
 26.38 27.32 27.16 27.10 26.07 24.95  0.0242  0.0165  0.0163  0.0251  0.0290  0.0305  0.0292  0.0429  0.0918
 26.03 27.32 27.02 26.60 25.73 25.05  0.0261  0.0180  0.0196  0.0280  0.0317  0.0335  0.0357  0.0529  0.0687
 26.07 27.11 27.68 26.89 26.37 24.46  0.0247  0.0160  0.0168  0.0272  0.0323  0.0328  0.0272  0.0409  0.0610
 25.93 27.40 27.68 26.81 25.40 24.37  0.0252  0.0171  0.0199  0.0322  0.0334  0.0336  0.0367  0.0682  0.0822
 25.88 27.44 26.76 27.10 26.34 25.08  0.0259  0.0175  0.0168  0.0251  0.0324  0.0337  0.0298  0.0468  0.0797
 26.18 27.19 27.34 26.20 26.15 25.00  0.0268  0.0181  0.0201  0.0286  0.0326  0.0365  0.0359  0.0473  0.0753
 25.32 27.07 27.79 26.74 26.37 24.62  0.0257  0.0160  0.0176  0.0275  0.0382  0.0381  0.0298  0.0400  0.0654
 26.12 26.67 27.55 26.50 26.16 25.16  0.0276  0.0181  0.0187  0.0266  0.0325  0.0336  0.0314  0.0448  0.0616
 25.46 27.68 27.16 26.82 26.30 24.39  0.0258  0.0164  0.0181  0.0291  0.0376  0.0373  0.0333  0.0443  0.0751
 26.28 27.56 27.51 26.74 26.35 25.04  0.0236  0.0155  0.0165  0.0245  0.0284  0.0299  0.0299  0.0480  0.0660
 25.22 27.67 27.49 26.92 26.18 24.22  0.0247  0.0160  0.0178  0.0298  0.0398  0.0409  0.0304  0.0459  0.0715
 26.14 27.57 27.26 26.89 25.95 24.93  0.0244  0.0165  0.0173  0.0254  0.0313  0.0317  0.0324  0.0462  0.0775
 26.35 27.51 27.21 27.06 25.83 24.98  0.0242  0.0162  0.0168  0.0254  0.0297  0.0302  0.0301  0.0479  0.0694
 25.22 27.61 27.72 26.55 26.00 24.43  0.0252  0.0160  0.0194  0.0301  0.0396  0.0407  0.0343  0.0540  0.0825
 26.09 27.41 27.74 26.69 26.04 25.05  0.0238  0.0162  0.0179  0.0249  0.0306  0.0341  0.0293  0.0472  0.0676
 26.27 26.64 27.48 27.15 25.45 24.90  0.0263  0.0183  0.0184  0.0302  0.0343  0.0309  0.0298  0.0529  0.0806
 25.32 27.50 27.82 26.85 25.18 24.84  0.0264  0.0169  0.0198  0.0308  0.0394  0.0421  0.0359  0.0583  0.0922
 26.09 27.52 27.46 26.50 26.27 25.15  0.0243  0.0161  0.0180  0.0255  0.0307  0.0317  0.0295  0.0490  0.0599
 26.24 27.57 27.82 26.65 26.16 25.10  0.0228  0.0154  0.0168  0.0245  0.0295  0.0312  0.0284  0.0424  0.0717
 26.07 27.16 27.14 26.98 26.30 24.44  0.0256  0.0168  0.0172  0.0275  0.0324  0.0319  0.0316  0.0457  0.0705
 26.16 27.68 27.71 26.80 26.24 24.94  0.0228  0.0153  0.0170  0.0254  0.0291  0.0288  0.0286  0.0391  0.0647
 26.12 26.69 27.16 26.73 25.41 25.05  0.0276  0.0201  0.0198  0.0309  0.0343  0.0342  0.0379  0.0571  0.0834
 25.49 27.33 27.70 26.69 26.00 24.83  0.0249  0.0160  0.0180  0.0286  0.0359  0.0342  0.0316  0.0464  0.0943
 25.89 26.71 27.46 26.32 26.31 24.87  0.0281  0.0190  0.0200  0.0290  0.0359  0.0383  0.0317  0.0527  0.0708
 26.21 27.43 26.73 26.67 25.52 25.04  0.0269  0.0193  0.0203  0.0283  0.0328  0.0369  0.0374  0.0519  0.1071
 25.86 26.75 27.76 26.94 25.86 25.17  0.0264  0.0177  0.0176  0.0279  0.0343  0.0349  0.0263  0.0462  0.0972
 26.36 27.51 27.35 26.90 26.13 24.41  0.0243  0.0163  0.0175  0.0275  0.0307  0.0298  0.0288  0.0471  0.0803
 26.39 27.58 27.80 26.64 26.25 25.17  0.0228  0.0152  0.0169  0.0232  0.0293  0.0296  0.0281  0.0401  0.0649
 25.64 27.69 26.73 26.35 26.35 24.63  0.0277  0.0191  0.0200  0.0303  0.0370  0.0371  0.0387  0.0447  0.0769
 26.37 27.10 26.86 26.93 25.29 24.86  0.0281  0.0199  0.0196  0.0307  0.0341  0.0343  0.0374  0.0643  0.4737
 26.36 27.19 27.07 26.77 26.05 24.90  0.0249  0.0175  0.0180  0.0269  0.0319  0.0313  0.0322  0.0478  0.0799
 25.84 27.10 27.35 26.64 26.32 24.54  0.0262  0.0172  0.0186  0.0283  0.0347  0.0344  0.0307  0.0497  0.0708
 26.31 27.23 27.81 27.10 26.29 24.51  0.0232  0.0155  0.0165  0.0260  0.0314  0.0282  0.0284  0.0443  0.0597
 25.55 26.77 27.60 26.36 26.34 24.70  0.0289  0.0183  0.0199  0.0293  0.0377  0.0410  0.0372  0.0443  0.0619
 25.98 27.62 27.38 27.01 25.46 24.75  0.0236  0.0168  0.0189  0.0282  0.0314  0.0319  0.0312  0.0619  0.0815
 25.87 26.72 27.68 27.10 26.08 24.41  0.0265  0.0170  0.0176  0.0290  0.0369  0.0317  0.0303  0.0467  0.0696
 26.21 27.69 27.62 26.85 26.06 25.05  0.0226  0.0153  0.0166  0.0244  0.0306  0.0301  0.0285  0.0463  0.0732
 25.49 27.66 27.81 26.94 25.86 25.11  0.0241  0.0152  0.0164  0.0249  0.0337  0.0384  0.0325  0.0462  0.0701
 25.85 27.45 27.61 27.05 26.22 24.28  0.0245  0.0151  0.0174  0.0287  0.0327  0.0313  0.0270  0.0405  0.0613
 25.68 27.61 27.30 26.03 26.25 24.10  0.0271  0.0185  0.0239  0.0346  0.0389  0.0395  0.0349  0.0640  0.0793
 26.37 27.52 27.19 25.98 25.98 25.13  0.0268  0.0188  0.0214  0.0284  0.0320  0.0373  0.0373  0.0630  0.0971
 26.29 27.17 26.96 26.94 25.99 24.16  0.0264  0.0177  0.0194  0.0309  0.0338  0.0324  0.0321  0.0581  0.0744
 25.92 27.61 27.36 27.14 25.94 25.10  0.0239  0.0158  0.0163  0.0245  0.0319  0.0305  0.0269  0.0444  0.0703
 25.43 27.65 27.65 26.99 25.75 24.97  0.0245  0.0156  0.0176  0.0278  0.0367  0.0364  0.0296  0.0459  0.0874
 26.27 27.68 27.64 26.88 26.32 24.67  0.0229  0.0152  0.0167  0.0252  0.0276  0.0310  0.0279  0.0480  0.0724
 26.06 27.33 27.36 26.97 25.82 24.17  0.0245  0.0168  0.0188  0.0291  0.0337  0.0322  0.0317  0.0591  0.0766
 26.34 27.32 26.88 26.81 26.29 24.72  0.0256  0.0177  0.0177  0.0262  0.0311  0.0321  0.0298  0.0478  0.0868
 26.28 27.30 27.62 26.81 26.17 24.96  0.0238  0.0156  0.0166  0.0257  0.0296  0.0298  0.0268  0.0419  0.0641
 25.47 27.04 27.72 26.84 26.34 25.10  0.0258  0.0161  0.0166  0.0254  0.0342  0.0372  0.0280  0.0464  0.0733
 26.34 27.17 27.76 27.00 26.02 24.58  0.0238  0.0159  0.0172  0.0260  0.0309  0.0299  0.0289  0.0485  0.0766
 26.39 27.07 27.71 26.87 26.34 24.80  0.0251  0.0157  0.0168  0.0241  0.0297  0.0299  0.0282  0.0401  0.0769
 26.24 27.36 27.56 26.46 25.60 24.94  0.0249  0.0174  0.0197  0.0284  0.0316  0.0342  0.0321  0.0546  0.0843
 26.15 27.31 26.74 26.34 26.36 25.14  0.0268  0.0192  0.0197  0.0267  0.0330  0.0360  0.0368  0.0529  0.0695
 26.09 27.58 27.32 26.46 25.68 24.21  0.0252  0.0175  0.0203  0.0314  0.0343  0.0349  0.0347  0.0602  0.0981
 25.73 27.69 27.84 26.80 26.30 24.93  0.0234  0.0151  0.0169  0.0248  0.0313  0.0321  0.0268  0.0337  0.0674
 26.31 27.69 27.81 26.07 26.17 25.14  0.0244  0.0170  0.0206  0.0265  0.0309  0.0354  0.0356  0.0499  0.0835
 25.79 27.11 26.72 26.94 25.48 24.89  0.0273  0.0197  0.0208  0.0313  0.0356  0.0363  0.0398  0.0523  0.0896
 25.86 27.45 27.34 27.11 25.86 24.97  0.0241  0.0163  0.0166  0.0259  0.0310  0.0335  0.0287  0.0488  0.0841
 26.23 26.83 27.19 27.00 25.63 24.98  0.0260  0.0185  0.0186  0.0281  0.0331  0.0332  0.0319  0.0489  0.0944
 25.86 27.56 27.77 26.59 25.49 25.16  0.0250  0.0167  0.0189  0.0277  0.0334  0.0347  0.0353  0.0499  0.4586
 26.40 27.65 27.65 26.53 26.07 24.03  0.0241  0.0165  0.0198  0.0314  0.0320  0.0319  0.0341  0.0569  0.0797
 26.22 27.15 27.10 27.11 25.65 25.14  0.0258  0.0174  0.0175  0.0269  0.0310  0.0306  0.0335  0.0451  0.0798
 25.70 27.08 27.62 27.11 26.13 24.88  0.0247  0.0163  0.0160  0.0261  0.0327  0.0306  0.0293  0.0424  0.0647
 25.33 27.32 27.58 26.92 26.25 25.04  0.0247  0.0157  0.0173  0.0255  0.0371  0.0381  0.0294  0.0434  0.0881
 25.96 27.39 27.18 26.92 25.90 24.25  0.0257  0.0172  0.0189  0.0294  0.0337  0.0341  0.0338  0.0476  0.0836
 25.90 27.38 26.99 26.16 26.28 24.42  0.0279  0.0190  0.0214  0.0319  0.0367  0.0376  0.0362  0.0566  0.0735
 26.35 27.57 27.55 26.82 26.01 25.08  0.0229  0.0163  0.0171  0.0239  0.0290  0.0309  0.0288  0.0454  0.0914
 26.22 27.39 27.25 26.98 26.11 25.16  0.0238  0.0162  0.0161  0.0245  0.0301  0.0281  0.0284  0.0449  0.0592
 26.09 27.63 26.91 26.32 25.43 25.06  0.0269  0.0190  0.0213  0.0310  0.0348  0.0374  0.0403  0.0689  0.0786
 26.05 27.44 27.75 26.79 26.34 24.81  0.0239  0.0151  0.0172  0.0253  0.0310  0.0323  0.0272  0.0480  0.0678
 26.20 27.21 27.52 26.62 26.19 24.99  0.0244  0.0165  0.0179  0.0261  0.0301  0.0320  0.0296  0.0450  0.0899
 26.12 27.65 26.84 26.96 26.11 25.02  0.0253  0.0173  0.0174  0.0249  0.0309  0.0312  0.0322  0.0578  0.0684
 25.63 27.60 26.93 26.58 25.99 24.94  0.0265  0.0177  0.0188  0.0284  0.0376  0.0361  0.0336  0.0497  0.0725
 25.66 27.46 27.53 26.14 26.11 24.86  0.0265  0.0179  0.0211  0.0295  0.0354  0.0388  0.0354  0.0608  0.0780
 26.39 27.45 27.61 26.30 26.28 25.04  0.0245  0.0169  0.0191  0.0258  0.0286  0.0324  0.0315  0.0431  0.0784
 25.73 27.07 27.77 26.78 26.21 24.27  0.0257  0.0160  0.0176  0.0285  0.0347  0.0352  0.0286  0.0480  0.0645
 25.92 27.50 27.39 27.08 26.27 24.82  0.0241  0.0155  0.0159  0.0245  0.0303  0.0314  0.0280  0.0421  0.0594
 25.86 27.61 27.43 27.02 26.23 24.48  0.0242  0.0158  0.0171  0.0267  0.0323  0.0305  0.0287  0.0470  0.0744
 25.40 27.59 27.83 26.80 25.23 24.94  0.0249  0.0172  0.0201  0.0306  0.0367  0.0360  0.0381  0.0587  0.4633
 26.33 27.55 27.52 26.50 26.02 25.09  0.0244  0.0161  0.0181  0.0257  0.0298  0.0330  0.0313  0.0491  0.0726
 26.27 27.50 27.79 26.76 26.19 24.86  0.0238  0.0152  0.0171  0.0255  0.0305  0.0326  0.0282  0.0534  0.0635
 26.37 27.23 27.06 26.23 25.34 24.64  0.0272  0.0200  0.0223  0.0325  0.0343  0.0361  0.0418  0.0685  0.4521
 26.39 27.00 27.52 26.32 25.91 24.05  0.0269  0.0182  0.0221  0.0344  0.0348  0.0339  0.0377  0.0579  0.1297
 25.99 27.56 27.39 27.00 26.11 24.82  0.0235  0.0157  0.0172  0.0260  0.0330  0.0321  0.0291  0.0452  0.0680
 26.30 27.00 27.42 26.94 25.39 24.95  0.0257  0.0177  0.0189  0.0295  0.0326  0.0328  0.0328  0.0575  0.1084
 26.02 27.41 27.64 26.79 25.48 24.51  0.0252  0.0169  0.0191  0.0295  0.0330  0.0320  0.0316  0.0595  0.0743
 26.27 27.49 27.28 27.15 25.93 24.06  0.0247  0.0163  0.0187  0.0298  0.0326  0.0299  0.0315  0.0477  0.0822
 25.63 26.57 27.45 27.13 26.09 24.36  0.0272  0.0175  0.0184  0.0303  0.0374  0.0355  0.0334  0.0429  0.0812
